cid,mp
5978,"220 °C"
5362124,"148.5"
2170,"175-176"
3385,"282-283"
4991,"152-154"
5311067,"217 °C"
2266,"106.5 °C"
5717,"139 °C"
657298,"219 °C"
1990,"90.5 °C"
439693,"220 °C"
4114,"148 °C"
54676228,"198-200 °C"
3878,"177-181"
6432,"-147.6 °C"
3658,"200C"
3156,"217-219"
2343,"210-211"
126941,"195 °C"
2554,"189-192"
2724354,"193 °C"
27447,"326.8 °C"
13342,"267 °C"
4946,"96 °C"
N/A,"118.5 °C"
3342,"168-171"
3337,"160-170"
2803,"130"
5328,"208 °C"
135398742,"170-172"
4020,"198-199"
11333,"169 °C"
71616,"134 °C"
10917,"195-198"
5388962,"143-144.5"
4513,"130-132 °C"
3033,"283-285 °C"
444036,"261-273 °C"
3157,"275-277"
6215,"266-268"
4837,"106 °C"
3291,"64.5 °C"
16231,"240.5-241.5"
N/A,"184.5 °C"
5311167,"200-216"
3869,"188 °C"
7638,"122 °C"
441401,"154.5"
3085416,"155 °C"
6279,"205-209"
6917698,"110 °C"
1548887,"183 °C"
2910,"229-230"
2719,"87-89.5"
2761171,"166"
5906,"107.5 °C"
5361092,"272-274"
2405,"100-103"
2165,"206-208"
5323714,"254-256"
N/A,"220-223 °C"
5291,"226 °C (mesylate salt)"
31307,"270"
5878,"236.5 °C"
4474,"136-138 °C"
3372,"224-226 (Salt)"
6013,"155 °C"
64139,"139-141 °C"
938,"236-239"
2809,"228-235°C"
5702063,"225-227"
2088,"235"
12620,"65-72 °C"
5320,"183 °C"
5865,"230 - 235 °C (decomposes)"
2796,"118-119"
2247,"149.1 °C"
N/A,"178 °C"
47472,"~159°C with decomposition (nitrate salt)"
60961,"235.5 °C"
54454,"135-138 °C"
4030,"288.5 °C"
3180,"174-175"
4568,"160 °C (decomposes)"
10100,"75.5 °C"
4211,"77 °C"
18283,"159-160 °C"
135403648,"245 ºC"
3182,"155-157"
441278,"146.3 °C"
24083,"1124 °C (decomposition)"
5870,"258-261 °C"
5533,"231-234"
4032,"249 with decomposition"
71158,">300"
15459,"122 °C"
5577,"188.7 °C"
16490,"219 °C (base only)"
9047,"176 °C"
5816,"211.5"
5358,"169-170"
5362065,"218-225 °C"
2727,"129.2-129.8"
2733526,"97 °C"
2345,"21 °C"
3961,"178-184"
5452,"73 °C"
34633,"156-157 °C"
5280965,"170 °C"
54678486,"161 °C"
4192,"161-164"
5281078,"93-94"
19150,"237 dec °C"
3393,"190-220"
5775,"181"
16850,"315 dec °C"
30323,"208-209 °C"
3440,"220"
8223,"213.5 dec °C"
5487,"280"
6604200,"223-228"
N/A,"213.5 °C"
5360515,"168-170 °C"
5625,"226-228 °C"
129211,"230"
41693,"136.3"
60825,"160-162 °C"
60852,"113-115"
3052,"150-155"
3394,"110-111 °C"
6196,"188 °C"
43815,"120-138"
50294,"299 dec °C"
6230,"202-208C"
19861,"152-154"
25419,"250 °C"
4914,"61 °C"
5362119,"148"
57469,"292-294 °C"
6646,"191-192 °C"
5584,"45 °C"
4510,"13.5"
5430,"300 °C"
47320,"85-90"
135398747,"215-225 °C"
5073,"170"
9568614,"155 °C"
4034,"217-224"
4735,"186 °C (decomposes)"
443387,"190 °C"
5070,"119 °C"
5754,"220 °C"
6251,"168 °C"
60490,"144.2-145.2 °C"
4236,"164-166 °C"
2973,"140 °C"
5184,"59 °C"
2564,"< 25 °C"
3308,"146.5 °C"
4906,"37-38 °C"
3241,"205-208 °C"
5530,"79-80 °C at 1.50E+00 mm Hg"
3763,"48-48.5"
3292,"94 °C"
444795,"178-184"
3598,"161-163"
3148,"278 °C"
60606,"158 °C"
N/A,"172.5 dec °C"
4873,"770 °C"
1349907,"143-146 °C"
441335,"218-220 °C"
441350,"312.5 °C"
5280980,"117.5-118"
2342,"130-131.5"
84088,"162-163"
5280723,"115-116 °C"
2784,"240-241 °C"
4004,"2.8 °C"
36462,"236-251 °C"
3647,"272-273"
4421,"229.5 °C"
3675,"157-161ºC"
49800004,">203"
5757,"173"
4044,"230-231 °C"
135398513,"255 °C"
156391,"152°C"
6194,"206 dec °C"
3561,"114-115"
4909,"281.5 °C"
N/A,"220 dec °C"
5504,"174 °C"
3467,"105 °C"
31640,"165 °C"
51263,"140.8"
5311054,"200-220 °C"
3042,"165-166"
4199,"122 °C"
4740,"105 °C"
4935,"182-183.3 °C"
3702,"160-162"
5593,"96.5 °C"
2381,"114 °C"
37542,"174-176 °C"
4781,"105 °C"
3345,"83-84"
54677470,"256"
3423265,"205.5 °C"
4086,"100 °C"
287180,"290 °C"
4943,"18 °C"
1986,"260.5 °C"
110635,"301-302 °C"
2581,"195-199"
3117,"71.5 °C"
9270,"126-127"
1676,"287-289 °C"
16666,"43 °C"
5284447,"290 dec °C"
2762,"261-262"
446987,"94 °C"
3016,"125-126"
4762,"139 °C"
6839,"72 °C"
51039,"327 °C"
55245,"191-196 °C"
6834,"< 25 °C"
3955,"220-228"
44115,"133-135 °C"
5503,"170-173 °C"
36811,"184-186"
4616,"205-206 °C"
3152,"223-227"
5311304,"230 °C as HCl salt"
2794,"210-212 °C"
15209,"251 °C"
6058,"67-71"
26879,"227-227.5"
8271,"176 °C"
4748,"97 °C"
135398738,"205 °C"
7028,"119 °C"
5394,"212 °C"
5359272,"198-199 °C"
137,"156-158 °C"
7697,"86–92"
1549008,"205"
6011,"151 °C"
5852,"198.5 °C"
5755,"235 °C"
3059,"210-211"
135400189,"192 °C"
3001055,"134"
445643,"126 °C"
5311017,"129-130"
2119,"107-109 °C"
33572,"88-90 °C"
5284549,"264"
5359,"124.3 °C"
5403,"247"
3516,"78.5-79"
5281881,"233-234"
5281037,"248-250 °C (mesylate form)"
60877,"136-138"
2720,"342.5-343"
54892,"120-130 °C"
2800,"116.5-118"
6883,"70 °C"
5245,"252-262"
2471,"230-231"
4033,"108 - 110°C"
3510,"219 °C (HCl salt)"
667476,"233-234"
5336,"192 °C"
4633,"216.5 °C at 2.00E+00 mm Hg"
13769,"218.5 °C"
5556,"233-235 °C"
702,"-114.1 °C"
135398739,"160-163 °C"
14677,"87-88 °C"
3278,"118.5-120.5"
5311027,"63-67"
446220,"98 °C"
441074,"174 °C"
5734,"161-163 °C"
5479,"127-128 °C"
65981,"130-131 °C"
8944,"275-277"
8249,"176.5 °C"
2130,"180-192"
4173,"160"
5280360,"67 °C"
3827,"190"
2895,"217"
4768,"39 °C"
5282375,"104-105"
5702160,"163.5 °C"
9444,"229 °C"
5282381,"261-263"
4011,"93 °C"
4636,"182 °C"
338,"158 °C"
7029,"168"
5152,"75.5-76.5 °C"
4037,"248-250"
3601,"153.5 °C"
2911,"112-113"
24066,"217-218 °C"
5966,"164-170"
54680692,"179.5 °C"
3331,"151.5 °C"
3348,"142.5 °C"
3767,"171.4 °C"
4440,"246 °C (HCl salt)"
5078,"178-180"
5284569,"198 °C"
6540478,"216 °C"
6741,"232.5 °C"
4828,"171 °C"
4062,"150.5 °C"
5719,"157-159 °C"
65999,"261-263 °C"
38853,">300"
457193,"241.5-243 °C"
24011,"100 °C"
2267,"225 °C (hydrochloride salt)"
150311,"163°C"
6049,"237 °C"
3108,"163 °C"
3002190,"176-188 °C"
5991,"142-144"
3948,"239-240.5 °C"
2905,"134-136"
5983,"105.5 °C"
5282379,"189-190"
229455,"118 °C"
10660,"103-104"
3494,"193-194.5"
6253,"186-188"
681,"128 °C"
60198,"155.13 °C"
4614,"158-159 °C"
2265,"243.5 °C"
16667669,"110-111"
31703,"229-231 °C"
3639,"266-268"
19003,"182-183 °C"
2083,"147-149"
2882,"241 dec °C"
135398740,"250 dec °C"
3657,"133-136"
3902,"184-185 °C"
2478,"106-107"
3825,"94 °C"
3202,"162-163"
4174,"50.5 °C"
32798,"196"
5329,"167 °C"
3488,"169 °C"
3519,"213-216"
5560,"270 dec °C"
5284607,"-20 °C"
3333,"145 °C"
446541,"141°C"
47576,"146"
4116,"-35 °C"
3749,"180-181 °C"
60700,"213-218 °C"
3284,"94-96"
4911,"195 °C"
667490,"313 dec °C"
5282054,"93.5 °C"
4913,"165-169 °C"
26757,"141-142 °C"
18104,"175-177"
3339,"79-82"
5426,"270 °C"
460612,"180"
4054,"153"
5379,"182-185 °C"
135398735,"183"
9642,"309 °C"
441300,"165 °C"
592735,"192 ºC"
3672,"75-77.5 ºC"
5904,"214-217 °C"
4507,"156-160 °C"
440473,"228 dec °C"
38945,"246-266 °C"
10548,"124-124.5"
4891,"136-138 °C"
4539,"227-228 °C"
33613,"194 °C"
4634,"122-124"
17676,"167-168.5"
3779,"180"
896,"117 °C"
9870843,"127-129 °C"
3478,"200-203"
2802,"238-240"
4927,"60 °C"
4066,"130.5 °C"
657237,"260 °C"
3100,"161-162"
60823,"176 °C"
3305,"198-199"
135409453,"155 °C"
5665,"171-176C"
13505,"220.5-222"
3034010,"40-50"
5910,"195-205"
2337,"92 °C"
4908,"< 25 °C"
5311181,"-98"
8550,"228-232"
5850,"213 °C (tartrate salt)"
439501,"200 °C"
679,"18.5 °C"
72281,"227.5 °C"
1548972,"194-197 °C"
4612,"147-149 °C"
3899,"165-166 °C"
3366,"296 °C"
16362,"214-218 °C"
60953,"110-121 °C"
237,"248-250 °C"
68617,"245-246"
5210,"191-192 °C"
656583,"264 dec °C"
4189,"170"
5479529,"218-225 °C"
4680,"226 (dec) °C"
4485,"172-174 °C"
2157,"156"
3019,"330ºC"
3475,"180-182"
4753,"215 °C"
2131,"196-199 °C"
7099,"285 °C"
5505,"128.5 °C"
2197,"155-156"
6918296,"242-250"
3198,"162"
2375,"191-193 °C"
6178111,"129 °C"
4829,"193-194C"
2585,"114.5 °C"
149096,"225-227C"
5342,"136-137 °C"
47965,"197 °C"
3158,"185-191 ºC"
3038,"228.5"
3103,"206"
3354,"232-234"
4449,"83.5 °C"
62977,"218-225 °C"
2995,"214-218 °C"
3032285,"132-133 °C"
444,"233-234 °C"
5583,"215-217 °C"
2431,"238"
3562,"50-50.5"
5282415,"100-101"
8612,"173-174ºC"
5401,"271-274"
36273,"156 dec °C"
5284359,"782 °C"
4583,"254 dec °C"
2754,"160 °C"
55283,"168-170"
4915,"223 °C"
3518,"276-281"
4235,"132"
4601,"< 25 °C"
4763,"174 °C"
146570,"147-152C"
6726,"105.5-107.5"
2717,"116.2-118.6"
10607,"228 °C"
5280954,"238.5 °C"
3690,"39-41 °C"
5284596,"177 °C"
3151,"242.5 °C"
6446,"265"
47811,"207.5 °C"
2749,"143"
446598,"141-143C"
5284604,"248-249 °C"
1978,"136-138"
68844,"131 - 132 °C"
3356,"228-229"
259331,"155"
44093,"103-104"
5735,"178 °C"
31101,"215-218"
5284583,"115-119C"
39147,"124-130"
3373,"201-203 °C"
3950,"88-90 °C"
39468,"209-211 °C"
84029,"220 dec °C"
5479530,">155 °C"
3406,"25 °C"
31477,"105-107 °C"
3261,"228-229"
57363,"252-254 °C"
6914273,"279-280 °C"
3821,"92.5ºC"
5281004,"226°C"
5002,"174-176"
36314,"216-217 °C"
4723,"256 dec °C"
3055,"212-214"
441243,"349.84 °C"
4168,"171-173"
5743,"260-264"
6047,"295"
5206,"< 25 °C"
60795,"137-140"
667467,"153-154"
3463,"58-61"
2801,"191.5-192"
2722,"179.5 °C"
2351,"128"
2968,"268-270 °C"
5574,"68 °C"
3759,"105-106 °C"
148124,"232 °C"
91610,"180-182"
443884,"162 °C"
3062316,"280-286 °C"
11597698,"191-193"
5311066,"257-260"
451668,"193-196"
213039,"74-76"
3637,"172-173 °C"
3011155,"209-217 °C (with decomposition)"
3343,"222-223"
32778,"189 °C"
53629521,">350"
2372,"137-138 °C"
439213,"88 °C"
4883,"134-136 °C"
5322,"166.5 °C"
17134,"190-194 °C"
5282165,"131.5 °C"
4870,"214 °C"
6307,"251 °C"
456255,"182-184"
44187,"188-190"
441199,"165-167"
6533629,"277"
38103,"140 °C"
441289,"215 °C"
39765,"228 °C"
56330,"98 ºC with decomposition"
813,"1067 °C (potassium sulfate)"
2164,"157 °C"
6464,"141 °C"
6473,"128.5 °C"
10518,"174"
3608,"146.5 °C"
28486,"180.5"
6291,"150.5 °C"
3730,"174-180 °C"
9294,"34 °C"
3677,"< 25 °C"
5359268,"660"
5460341,"839°C"
888,"651 °C"
5745,"227-229"
9565,"220-223"
516892,"Decomposes around 50 °C"
8969,"241 °C"
39042,"186 °C"
6167,"150-160"
68873,"196-200"
441207,"255.5 °C"
5161,"147 °C"
28417,"224.2-226.8"
2783,"174-175.5"
5429,"357 °C"
5479537,"150ºC"
91562,"168-170"
54676537,"196-199"
68723,"88-90"
5995,"118-123 °C"
19910,"180 °C"
6009,"134.5 °C"
135413504,"139 °C"
441080,"206 °C"
3698,"294-297"
4632,"65.5 °C"
2218,"120-121 °C"
235905,"80 °C"
2206,"114 °C"
5282181,"136 °C"
3487,"78-81"
N/A,"139"
151182,"181 °C"
10668,"< 25 °C"
10257,"146.5 °C"
9287,"98-100 °C"
5462328,"173 °C"
61791,"145-149 °C"
6090,"169–171 °C"
61306,"28 °C"
5359271,"199-201 °C"
102146,"164 °C"
5362447,"260 °C"
19527,"227-229"
2294,"190 °C"
441457,"77.5-78 °C"
6089,"46 °C"
37367,"173-174"
16630,"137 °C"
13765,"about 50"
16676,"122.5-124.4"
10188,"68 °C"
644209,"214-217 °C"
20055236,"189 °C"
62370,"< 25 °C"
14708,"152"
448223,"195 °C"
68947,"189 °C"
62528,"75.5 °C"
91460,"205 °C"
25223,"245-246"
92943,"182 °C"
19094,"103 °C"
6128,"158 °C"
13308,"165 °C"
3380,"166-167 °C"
3299,"196"
8367,"221"
61810,"146"
5284543,"112.5 °C"
2816,"202-204"
2811,"105-106"
2707,"57 °C"
28204,"128 °C"
5359421,"157 dec °C"
3369,"218.5-219"
10470963,"231.5 °C"
17150,"210.5 °C"
5362507,"132 °C"
5826,"-98"
443944,"223 dec °C"
5325,"236 °C"
5327,"198.5 °C"
31401,"200-205"
33746,"174-176"
4890,"145-146 °C"
4999,"137.5-139 °C"
154059,"134-136"
23925,"1538 °C"
23994,"419"
4506,"225 °C"
6435415,"655.5"
4912,"125 °C"
5468,"96 °C"
441397,"171-176"
115163,"119 °C"
123630,"140-147"
4747,"116-117 °C"
214348,"116-117 °C"
3652,"89-91"
5284553,"61 °C"
6077,"< 25 °C"
3678,"< 25 °C"
23897,"180.5 °C"
11291,"91 °C"
4761,"107"
9429,"140 °C"
5311507,"~50"
3775,"182-184"
3000540,"187-190"
9427,"182 °C"
5780,"111"
5280961,"301.5 dec °C"
448580,"105.5 °C"
637540,"217 dec °C"
449193,"158"
135403646,"300 °C"
7997,"-93 °C"
19,"204 °C"
8376,"80.1 °C"
444972,"287 dec °C"
2334,"287 dec °C"
2879,"35.5 °C"
439352,"83 °C"
439655,"172.5 °C"
5280805,"125 °C"
445768,"-100 °C"
547,"128.5 °C"
5881,"140-141 °C"
9923,"37.5 °C"
2681,"240 °C"
5801,"174 °C"
1015,"241-243 °C"
2537,"180 °C"
439524,"293 °C"
8071,"-58 °C"
6862,"135 °C"
439744,"205 dec °C"
3840,"153.5 °C"
96,"36.5 °C"
670,"90 °C"
342,"11.8 °C"
6613,"195ºC (D-Calcium Pantothenate salt)"
71080,"292 °C"
1066,"228.5 °C"
6329,"-93.4 °C"
1030,"-60 °C"
6228,"-60.4 °C"
5280863,"277 °C"
385,"106 °C"
656894,"121 °C"
446337,"43 °C"
3102,"47.8 °C"
689043,"225 dec °C"
N/A,"70-80"
5793,"146"
1045,"27.5 °C"
8063,"-91.5 °C"
10313,"128 °C"
68238,"111.5 °C"
12023,"-48.4 °C"
9996708,"95 °C"
284,"8.3 °C"
8064,"20.1 °C"
1123,"300 °C"
7933,"32.6 °C"
736715,"225 °C"
7970,"-18.1 °C"
777,"198 °C"
107,"107 °C"
51683,"143-144 °C"
8060,"-55 °C"
7967,"-31 °C"
5280353,">300 °C"
637090,"72 °C"
673,"185.5 °C"
7054,"203 dec °C"
10927,"114.8 °C"
64151,"270 °C"
8468,"211.5 °C"
263,"-89.8 °C"
7259,"15.5 °C"
5287830,">300 °C"
867,"135 dec °C"
998,"33.5 °C"
223368,"239 °C"
6054,"-27 °C"
6227,"50 °C"
9084,"135 dec °C"
446973,"<-50 °C"
6406,"-19 °C"
12374,"45 °C"
289,"105 °C"
11579,"33 °C"
8076,"-70 °C"
13712,"163 °C"
967,"345.5 °C"
3371,"133.5 °C"
11915,"66 °C"
11914,"119 °C"
3776,"-89.5 °C"
636403,"292.5 °C"
15689,"85.3 °C"
25076,"143-146 °C"
978,"188.5 °C"
1318,"117 °C"
5281672,"357 °C"
135398634,"360 dec °C"
64689,"83 °C"
135398593,"> 250 dec °C"
9584,"-34.6 °C"
7991,"-34 °C"
8894,"-45 °C"
1483,"95.5 °C"
7124,"156 °C"
12530,"44.5 °C"
7504,"10 °C"
15906,"25-27 °C"
445070,"< 25 °C"
6989,"51.5 °C"
23327,"201 °C"
6076,"219-220 °C"
6590,"-46 °C"
15624,"-6 °C"
79014,"145 °C"
7311736,"24-26 °C"
6581,"13.5 °C"
675,"205.5 °C"
6568,"-114.7 °C"
6917655,"190-192"
221493,"198 °C"
91619,"230 dec °C"
1390,"-6 °C"
9864,"44 °C"
10140,"166.5 °C"
936,"130 °C"
3000226,"192.5 °C"
445154,"254 °C"
10972,"206 °C"
77022,"108-110 °C"
178,"81 °C"
8617,"124.5 °C"
6029,"165 °C"
1017,"230 dec °C"
6961,"276 °C"
1048,"68 °C"
5988,"185.5 °C"
447765,"15 °C"
7478,"185 °C"
8019,"-85.1 °C"
546,"143-146 °C"
1491,"226 dec °C"
3396560,"-40.01 °C"
135398635,"239 dec °C"
5289501,"240-241 °C"
84815,"213 dec °C"
9570,"164 °C"
10635,"181 °C"
643684,"5.5 °C"
439280,"295-297"
25310,"122 °C"
5798,"170.5 °C"
4362,"45.5 °C"
3893,"43.2 °C"
61503,"52.8 °C"
757,"79.5 °C"
7405,"184.7 °C"
239,"200 dec °C"
441478,"165 °C"
176,"16.6 °C"
1031,"-126.1 °C"
11979,"114-117 °C"
5281,"68.8 °C"
5280335,"67 °C"
9060,"282-85 dec °C"
996,"40.9 °C"
444863,"140 °C"
439186,"102-103 °C"
1567,"< 25 °C"
439616,"119 °C"
795,"90.5 °C"
984,"35 °C"
6131,"233 dec °C"
3505109,"174-176 °C"
54682930,"213.5 °C"
1174,"338 °C"
340,"68 °C"
1135,"316 °C"
439246,"251 °C"
6950578,"268 °C"
743,"97.8 °C"
126,"117 °C"
1102,"< 25 °C"
264,"-5.7 °C"
6468,"46.5 °C"
4641,"96 °C"
2969,"31.9 °C"
33037,"125.5 °C"
33042,"193.5 °C"
222528,"177 °C"
86,"240 °C"
441476,"142-144 °C"
8007,"-49.1 °C"
6030,"202 dec °C"
246983,"140.5 °C"
69435,"274 dec °C"
7966,"25.4 °C"
6318,"243 °C"
11,"-35.5 °C"
10430,"-29.3 °C"
1032,"-20.7 °C"
4754,"137.5 °C"
243,"122.4 °C"
985,"61.8 °C"
66644,"168 °C"
712,"-92 °C"
2758,"1.5 °C"
971,"189.5 dec °C"
1176,"132.7 °C"
71077,"229 dec °C"
974,"210 dec °C"
72,"221 dec °C"
700,"10.5 °C"
449293,"109 °C"
444679,"170 °C"
49,"31.5 °C"
70914,"199 °C"
135398638,"150 dec °C"
2353,"145 °C"
9958,"65 °C"
1023,"61 °C"
487,"135 dec °C"
12647,"203 dec °C"
5280343,"316.5 °C"
445639,"13.4 °C"
445638,"-0.1 °C"
311,"153 °C"
444266,"130.5 °C"
1001,"-60 °C"
8405,"26.47 °C"
24250,"52 °C"
135398641,"218 dec °C"
193653,"185-187"
760,"98 °C"
5326566,">300 °C"
6675,"125 dec °C"
2230,"< 25 °C"
612,"16.8 °C"
980,"113.8 °C"
643330,"280 dec °C"
68368,"181 °C"
440995,"201-202 °C"
5789,"186.5 °C"
19266,"260 dec °C"
92108,"158.5 °C"
379,"16.3 °C"
1493,"115.5 °C"
798,"52.5 °C"
3496,"189.5 °C"
5997,"148.5 °C"
4488,"203 °C"
58,"33 °C"
444899,"-49.5 °C"
5585,"234.5 °C"
5453,"51.5 °C"
5756,"82-86"
9046,"107.5 °C"
3357,"270 dec °C"
11820,"74 °C"
77918,"68-70 °C"
7244,"5.6 °C"
70766,"128 °C"
2901,"330 dec °C"
5839,"166.5 °C"
21307,"91.5 °C"
24360,"275-277 °C"
3739,"306-308"
643798,"93.5 °C"
4495,"143-144.5 °C"
637516,"11-Sep °C"
2378,"142"
5601,"42 °C"
39941,"196"
2406,"188 °C"
2788,"178.5 °C"
2950,"193 °C"
3748,"161-161.5"
4472,"151.6 °C"
4528,"180 °C"
4619,"< 25 °C"
4764,"262.5 °C"
9801,"36.5 °C"
27901,"96 °C"
5641,"49 °C"
5733,"178.5 °C"
5761,"82.5 °C"
38409,"149 °C"
6292,"120 °C"
34870,"226-230"
2795,"120 °C"
2893,"50-53"
9880,"200-201"
2966,"278-280 °C"
941361,"251.5"
3396,"187.5-190"
6018,"126 °C"
2663,"120-122"
134018,"238-239°"
208898,"137-145"
71301,"223.0-228.0"
854026,"217-219 °C"
53708,"256 dec °C"
192706,"150 °C"
65833,"179°C"
4622,"230 °C"
40326,"34 °C"
439312,"133-135 °C"
17513,"213 dec °C"
30668,"221-223"
40632,"109"
6918554,"195-202°C with decomposition"
6918305,"190-198C"
N/A,"300 °C with decomposition"
101616,"130.5 °C"
441244,"285 °C"
6476,"52.5 °C"
N/A,">236°C"
10071196,"117-119"
774,"139 °C (phosphate salt)"
11561674,"156.1"
132971,"147"
447715,"108-110"
N/A,"61 ºC (Fab fragment)"
5340,"189 °C"
5323,"203.5 °C"
12035,"109-110"
4567,"217"
6518,"140"
N/A,"80-90 ºC (based on IgG properties)"
9838022,"202-205"
5312125,"105 - 109°C"
219078,"140-146˚C"
3035016,"172-174"
39562,"207 °C"
1549000,"205-208"
2159,"126-127"
24873435,"225"
9887712,"65"
6918493,"165-168 °C"
5281034,"178°C to 180°C"
3052762,">196 ºC"
9829523,"235-260"
10182969,"326.53"
5328940,"131 - 134 °C"
53276,"115.5 °C"
1727,"157-161°C"
3085218,"114 to 116"
948,"-90.81 °C"
16130295,">100 °C"
64715,"152 °C"
5709,"317-329"
135565674,"132"
68682,"178"
68911,"86-90"
2366,"150-144"
154101,">203"
60860,"0°C"
1993,"170-174"
6010,"163 °C"
644020,"30.5 °C"
6115,"-6 °C"
5335,"181 °C"
3033968,"197.9 °C"
71771,"149-153"
10101,"156.5 °C"
N/A,"233-234.5"
1712095,"197"
N/A,"137-182 ºC"
5280489,"176-184ºC"
247,"301-305°C"
27854,"1246"
5419,">250"
25517,"350 ° C (Sublimes)"
244,"-15..2 °C, 258 K, 5 °F"
9854073,"170"
1548943,"65"
10133,"168-171"
24462,"590"
443936,"191-194"
3080,"< 25 °C"
443943,"276-277"
24199,"203-204"
169870,"119-121"
200742,"75-76ºC"
3998,"177"
6151,"77-79"
4477,"230 °C"
65015,"131.5 °C"
163659,"181.5 °C"
656641,"33-36 °C"
5318,"130ºC"
5565,"12"
26098,"187"
192197,"185"
439530,"168°C-182°C"
5564,"55-57 °C"
54685524,"153-154"
5147,"142 °C"
12894,"193 °C"
2200,"227-229"
25295,"< 25 °C"
21855,"158"
3781,"213-216"
9677,"32-35"
5105,"145-146 for HCl salt"
44112,"152–153 [malonate salt]"
6597,"13.5 °C"
5502,"156.5 °C"
9458,"114-117ºC"
N/A,"241-247"
9868491,"87.5 °C"
16220172,"212-215"
17754356,"84 - 99.5 °C (Spinosyn A), 161 - 170 °C (Spinosyn D)"
3086674,"82-83"
2972,"272-278"
440667,"Decomposes at 225°C (437°F)"
108223,"147°C (296.6°F)"
443874,"decomposes at 187"
5413,"360 °C or 680 °F"
199,"234-238 degress Celcius"
7045767,"145°C"
1175,"Greater than 300 °C"
51,"114 °C (237 °F)"
5281855,"Greater than 360°C"
5810,"274°C"
3532,"306 - 309 °C"
6451164,"241-243°C"
107970,"102-107"
9883933,"Melting onset of about 64°C."
25126798,"86"
169371,"225 °C (437 °F)"
42611257,"272°C"
10096344,"190-196"
44602,"206-208 °C"
15951529,"201 ºC"
N/A,"61ºC"
11273,"199 - 202"
9854489,"250-252"
24812758,"68-72"
637568,"102"
115368,"95-97 as hydrochloride form"
54726191,"190-193ºC"
16004692,"134-136°C"
2710,"216"
3760,"179"
33625,"208-210"
3718,"208-210"
71955,"147-148"
44668,"167"
68704,"119-121"
257630,"200"
3609,"222-228"
3604,"290-291"
12818200,"193-195"
3002119,"132"
3407,"206-208"
9528,"122.5-123"
9053,"180-182"
35802,"> 260"
10617,"195 °C"
3360,"179-180"
N/A,"193-194"
3344,"232-233"
3336,"200-201"
3335,"185-187"
5743585,"158-159"
65777,"214"
3306,"208-209"
135413553,"90-92"
37497,"203-203.5"
6469,"122-124"
9363,"95-95.5"
3245,"160"
3242,"90-92"
3236,"170-172"
5281613,"277-278"
94280,"155-156"
30843,"299-301.5"
28876,"232-233"
7608,"113-115"
62865,"204-205"
2793,"181-183"
2787,"143-146"
6475,"128"
32170,"172-173"
2577,"283"
2309,"115"
10240,"124"
656615,"165"
2451,"211-213"
2446,"134-135"
2442,"232-235"
2391,"138"
28425,"320-322"
9330,"177-178 (Hydrochloride salt)"
5493444,">95"
10235,"152-153"
N/A,"80-90 ºC (based on IgG properties)"
24821094,"149-158ºC"
23663870,"145-147"
5330286,"263-266 ºC"
23725625,"198"
12555,"320°F"
24856,"92.5 °C"
5573,"78-82"
40704,"152-158"
162955,"50-55ºC"
9913,"179-180 ºC"
N/A,"Decomposes at 210-215"
11954369,"220ºC"
7187,"103 - 106"
3086401,"231-237"
N/A,"230ºC"
24529,"271"
452110,"-63ºC"
56955933,"1300ºC"
31264,"12"
5311454,"73-74"
1548942,"71.5-74.5"
68861,"210-218"
9949848,"144-146ºC"
11978813,"135.1"
23978,"1083"
3741,"180-182°C"
123801,"0ºC (reconstituted)"
977,"-218.4"
962,"0"
24877,"Decomposes"
6224,"300"
23987,"-272.2"
3307,"147-148"
5284550,"131- 134.6"
5666,"178-180"
40589,"197-198 ºC"
3045380,"138 ºC"
2239,"149-153ºC"
4260,"145ºC"
5311356,"91ºC"
4843,"152"
3965,"108.5 - 111"
39912,"49-53"
667550,"75"
610479,"207ºC"
47528,"92-93"
9817450,"300"
15387,"78-82"
5736,"90ºC"
443869,"226"
2225,"149-150ºC"
65948,"193-195"
656668,">193ºC"
5282138,"110ºC"
9822750,"138"
6099,"100 to 110 °C (with decomposition)"
4810,"197 – 205"
68802,"145"
N/A,">254ºC"
5386,"339.8-343.4"
N/A,">228"
5281915,"50-52ºC"
6917864,"131-135"
5353788,"156"
27501,"154-155ºC"
72106,"75-77"
4830,">254"
N/A,"58-61"
68870,"148"
48229,"177"
9574768,"104-107 ºC"
24766,"190-194ºC"
3742,">254°C"
130313,"156"
5235,"993"
5241,"168-169ºC"
N/A,"-216.2"
N/A,"146"
6843,"146-151"
6323266,"245ºC (decomposition)"
21924868,"Decomposes"
2365,"-33.4ºC"
N/A,"265"
12597,"60-63"
134717,"80"
516900,"Decomposes at 400 °C"
23672064,"Decomposes at 75"
11029,"Decomposes at 350"
2682,"49.3"
5355130,"-25°C"
5388879,"0ºC"
24478,"48 °C"
785,"170-171"
N/A,"<20"
4133,"-8.6"
5456,"91.5"
24479,"38"
N/A,"38-60"
N/A,"300"
N/A,"100"
N/A,"-20.556"
1089,"70"
8361,"41-43"
25213,"50"
24012,"194"
11339,"153-157"
24434,"334"
784,"-33"
24550,"215"
8633,"63 ºC"
516893,"Decomposes before melting"
68310,"149-152"
6099959,"184 ºC"
N/A,"38-44"
N/A,"-10"
33919,">300, decomposes at 410"
5634,"24.5"
222,"-77.7"
5238,"651"
2723,"112-116 degrees Celsius"
838,"157"
2335,"158-163"
